invoice_number,invoice_date,invoice_type,direction,product_code,product_name,quantity,unit_price,total_value,partner_cui,partner_name,linked_invoice
FC2030,2026-02-02,factura,issued,P019,Bieleta directie tractor,1,75.58,75.58,RO01234567,SC Mecanica Campului SRL,
FC2030,2026-02-02,factura,issued,P007,Furtun hidraulic 1/2 1m,15,40.85,612.75,RO01234567,SC Mecanica Campului SRL,
FC2088,2026-02-02,factura,issued,P017,Pompa injectie Lucas DPC,1,861.44,861.44,RO11223344,SC Agro Suceava SRL,
FC2088,2026-02-02,factura,issued,P013,Termostat motor 82C,7,33.07,231.49,RO11223344,SC Agro Suceava SRL,
RF5026,2026-02-03,factura,received,P024,GARNITURA CAPAC DISTRIBUTIE SET,18,7.28,131.04,RO40000004,SC Agro Import SRL,
FC1241,2026-02-04,factura,issued,P005,Disc frictiune ambreiaj U650,5,225.71,1128.55,RO12345678,SC Agro Muntenia SRL,
FC1623,2026-02-04,storno,issued,P003,Filtru ulei hidraulic JCB,-1,88.98,-88.98,RO45678901,SC Agroservice Dobrogea SRL,FC1622
FC1916,2026-02-04,storno,issued,P008,Garnitura chiulasa U650,-1,106.12,-106.12,RO89012345,SC Piese Tractor Nord SRL,FC1915
FC1532,2026-02-05,factura,issued,P021,Placuta frana set 4buc,4,89.46,357.84,RO34567890,SC Tehnica Agricola SA,
RF5614,2026-02-05,factura,received,P012,LANT SIMPLU 428H 128 ZALE,45,26.49,1192.05,RO40000003,SC Auto Parts Distribution SA,
FC1242,2026-02-06,factura,issued,P006,Pompa hidraulica seria 1,7,559.48,3916.36,RO12345678,SC Agro Muntenia SRL,
FC1242,2026-02-06,factura,issued,P005,Disc frictiune ambreiaj U650,5,226.11,1130.55,RO12345678,SC Agro Muntenia SRL,
FC1242,2026-02-06,factura,issued,P026,Buton contact pornire,1,9.5,9.5,RO12345678,SC Agro Muntenia SRL,
RF5282,2026-02-07,factura,received,P007,FURTUN HID. SAE100R2 DN12 1.0M,63,19.2,1209.6,RO40000002,SC Hidraulica Industriala SRL,
FC1243,2026-02-09,factura,issued,P024,Garnitura capac distributie,2,16.05,32.1,RO12345678,SC Agro Muntenia SRL,
FC1243,2026-02-09,factura,issued,P023,Radiator apa tractor 4 cilindri,2,339.9,679.8,RO12345678,SC Agro Muntenia SRL,
FC1243,2026-02-09,factura,issued,P005,Disc frictiune ambreiaj U650,3,224.33,672.99,RO12345678,SC Agro Muntenia SRL,
FC1417,2026-02-09,factura,issued,P017,Pompa injectie Lucas DPC,1,832.47,832.47,RO78901234,SC Holding Cereale SRL,
FC1417,2026-02-09,factura,issued,P010,Bolt piston 80mm,18,19.78,356.04,RO78901234,SC Holding Cereale SRL,
FC1417,2026-02-09,factura,issued,P001,Rulment 6205-2RS SKF,25,31.64,791.0,RO78901234,SC Holding Cereale SRL,
FC1771,2026-02-09,factura,issued,P012,Lant transmisie 428H-128L,10,57.67,576.7,RO56789012,SC Utilaje Campiei SRL,
FC1835,2026-02-09,factura,issued,P025,Cablu ambreiaj U651,1,28.48,28.48,RO67890123,SC Agrotrans Olt SRL,
FC1835,2026-02-09,factura,issued,P024,Garnitura capac distributie,3,16.64,49.92,RO67890123,SC Agrotrans Olt SRL,
FC1835,2026-02-09,factura,issued,P010,Bolt piston 80mm,18,19.4,349.2,RO67890123,SC Agrotrans Olt SRL,
FC1978,2026-02-09,factura,issued,P017,Pompa injectie Lucas DPC,1,822.21,822.21,RO90123456,SC Bazele Agriculturii SRL,
FC1978,2026-02-09,factura,issued,P022,Filtru combustibil universal,22,24.76,544.72,RO90123456,SC Bazele Agriculturii SRL,
RF5259,2026-02-09,factura,received,P003,FILTRU HIDRAULIC BT8459 / P550228,35,44.75,1566.25,RO40000005,SC Pompe si Filtre SRL,
FC1244,2026-02-10,factura,issued,P005,Disc frictiune ambreiaj U650,11,230.91,2540.01,RO12345678,SC Agro Muntenia SRL,
FC1699,2026-02-11,factura,issued,P016,Injector motor diesel Perkins,4,154.04,616.16,RO23456789,SC Ferma Verde SRL,
FC1699,2026-02-11,factura,issued,P005,Disc frictiune ambreiaj U650,1,230.76,230.76,RO23456789,SC Ferma Verde SRL,
RF5385,2026-02-11,factura,received,P016,INJECTOR ASS. PERKINS 3.152,12,77.99,935.88,RO40000004,SC Agro Import SRL,
RF5507,2026-02-11,factura,received,P013,TERMOSTAT 82 GRADE UNIVERSAL,49,15.1,739.9,RO40000003,SC Auto Parts Distribution SA,
FC1533,2026-02-12,factura,issued,P011,Semering ax roata 50x72x10,24,10.46,251.04,RO34567890,SC Tehnica Agricola SA,
FC1533,2026-02-12,factura,issued,P012,Lant transmisie 428H-128L,8,57.97,463.76,RO34567890,SC Tehnica Agricola SA,
FC1533,2026-02-12,factura,issued,P001,Rulment 6205-2RS SKF,23,32.36,744.28,RO34567890,SC Tehnica Agricola SA,
FC1624,2026-02-12,factura,issued,P018,Arc supapa motor D-110,33,7.11,234.63,RO45678901,SC Agroservice Dobrogea SRL,
FC1624,2026-02-12,factura,issued,P007,Furtun hidraulic 1/2 1m,18,39.12,704.16,RO45678901,SC Agroservice Dobrogea SRL,
FC1772,2026-02-12,storno,issued,P012,Lant transmisie 428H-128L,-2,56.34,-112.68,RO56789012,SC Utilaje Campiei SRL,FC1771
RF5213,2026-02-12,factura,received,P017,POMPA INJECTIE LUCAS DPC 4CIL,5,443.51,2217.55,RO40000004,SC Agro Import SRL,
RF5169,2026-02-13,factura,received,P025,CABLU AMBREIAJ L=1200 TRACTORAS,15,12.76,191.4,RO40000003,SC Auto Parts Distribution SA,
RF5435,2026-02-13,factura,received,P006,POMPA HIDRO. ANGRENAJ GP1 80CC,16,299.95,4799.2,RO40000004,SC Agro Import SRL,
RF5335,2026-02-14,factura,received,P002,CUREA B-68 LA TRAPEZ,139,11.65,1619.35,RO40000003,SC Auto Parts Distribution SA,
FC1245,2026-02-16,factura,issued,P026,Buton contact pornire,1,9.22,9.22,RO12345678,SC Agro Muntenia SRL,
FC1245,2026-02-16,factura,issued,P025,Cablu ambreiaj U651,3,28.43,85.29,RO12345678,SC Agro Muntenia SRL,
FC1418,2026-02-16,factura,issued,P002,Curea trapezoidala B68,20,22.4,448.0,RO78901234,SC Holding Cereale SRL,
FC1418,2026-02-16,factura,issued,P013,Termostat motor 82C,11,33.08,363.88,RO78901234,SC Holding Cereale SRL,
FC1917,2026-02-16,factura,issued,P025,Cablu ambreiaj U651,1,29.3,29.3,RO89012345,SC Piese Tractor Nord SRL,
FC1917,2026-02-16,factura,issued,P002,Curea trapezoidala B68,14,23.0,322.0,RO89012345,SC Piese Tractor Nord SRL,
FC2089,2026-02-16,factura,issued,P002,Curea trapezoidala B68,25,23.05,576.25,RO11223344,SC Agro Suceava SRL,
FC2089,2026-02-16,factura,issued,P001,Rulment 6205-2RS SKF,24,32.26,774.24,RO11223344,SC Agro Suceava SRL,
RF5414,2026-02-16,factura,received,P001,RULMENT 6205-2RS/C3 DIN625,139,17.13,2381.07,RO40000001,SC Rulmenti SA Barlad,
FC1246,2026-02-17,factura,issued,P026,Buton contact pornire,2,9.61,19.22,RO12345678,SC Agro Muntenia SRL,
FC1246,2026-02-17,factura,issued,P025,Cablu ambreiaj U651,2,29.62,59.24,RO12345678,SC Agro Muntenia SRL,
FC2031,2026-02-17,factura,issued,P006,Pompa hidraulica seria 1,3,563.09,1689.27,RO01234567,SC Mecanica Campului SRL,
FC2031,2026-02-17,factura,issued,P007,Furtun hidraulic 1/2 1m,19,39.03,741.57,RO01234567,SC Mecanica Campului SRL,
RF5087,2026-02-18,factura,received,P004,BUJIE M14x1.25 ECH. U650,94,6.36,597.84,RO40000003,SC Auto Parts Distribution SA,
FC1534,2026-02-19,factura,issued,P021,Placuta frana set 4buc,4,89.32,357.28,RO34567890,SC Tehnica Agricola SA,
FC1534,2026-02-19,factura,issued,P002,Curea trapezoidala B68,11,23.09,253.99,RO34567890,SC Tehnica Agricola SA,
FC1534,2026-02-19,factura,issued,P012,Lant transmisie 428H-128L,10,57.38,573.8,RO34567890,SC Tehnica Agricola SA,
FC1534,2026-02-19,factura,issued,P003,Filtru ulei hidraulic JCB,6,86.49,518.94,RO34567890,SC Tehnica Agricola SA,
RF5480,2026-02-19,factura,received,P018,ARC SUPAPA MOTOR D110 SET 2BUC,170,3.16,537.2,RO40000004,SC Agro Import SRL,
FC1247,2026-02-20,factura,issued,P024,Garnitura capac distributie,3,16.24,48.72,RO12345678,SC Agro Muntenia SRL,
FC1247,2026-02-20,factura,issued,P007,Furtun hidraulic 1/2 1m,41,39.64,1625.24,RO12345678,SC Agro Muntenia SRL,
FC1625,2026-02-20,factura,issued,P006,Pompa hidraulica seria 1,1,577.95,577.95,RO45678901,SC Agroservice Dobrogea SRL,
FC1625,2026-02-20,factura,issued,P017,Pompa injectie Lucas DPC,2,865.71,1731.42,RO45678901,SC Agroservice Dobrogea SRL,
FC1979,2026-02-20,factura,issued,P016,Injector motor diesel Perkins,4,158.93,635.72,RO90123456,SC Bazele Agriculturii SRL,
FC1979,2026-02-20,factura,issued,P009,Filtru aer motor John Deere,6,65.59,393.54,RO90123456,SC Bazele Agriculturii SRL,
FC1979,2026-02-20,factura,issued,P004,Bujie tractor U650,23,13.29,305.67,RO90123456,SC Bazele Agriculturii SRL,
FC1979,2026-02-20,factura,issued,P013,Termostat motor 82C,9,33.81,304.29,RO90123456,SC Bazele Agriculturii SRL,
FC1979,2026-02-20,factura,issued,P018,Arc supapa motor D-110,32,7.02,224.64,RO90123456,SC Bazele Agriculturii SRL,
RF5057,2026-02-20,factura,received,P026,CONTACT CHEIE PORNIRE 2 POZITII,12,3.96,47.52,RO40000003,SC Auto Parts Distribution SA,
RF5188,2026-02-21,factura,received,P022,FILTRU MOTORINA WF 8046 UNIV.,116,11.42,1324.72,RO40000005,SC Pompe si Filtre SRL,
FC1248,2026-02-23,factura,issued,P017,Pompa injectie Lucas DPC,5,857.2,4286.0,RO12345678,SC Agro Muntenia SRL,
FC1248,2026-02-23,factura,issued,P026,Buton contact pornire,3,9.15,27.45,RO12345678,SC Agro Muntenia SRL,
FC1419,2026-02-23,factura,issued,P011,Semering ax roata 50x72x10,16,10.83,173.28,RO78901234,SC Holding Cereale SRL,
FC1419,2026-02-23,factura,issued,P018,Arc supapa motor D-110,27,7.09,191.43,RO78901234,SC Holding Cereale SRL,
FC1773,2026-02-23,factura,issued,P012,Lant transmisie 428H-128L,7,58.32,408.24,RO56789012,SC Utilaje Campiei SRL,
FC1773,2026-02-23,factura,issued,P022,Filtru combustibil universal,21,25.51,535.71,RO56789012,SC Utilaje Campiei SRL,
FC1773,2026-02-23,factura,issued,P011,Semering ax roata 50x72x10,20,10.82,216.4,RO56789012,SC Utilaje Campiei SRL,
RF5534,2026-02-24,factura,received,P009,FILTRU AER PRIMAR JD AR50041,37,31.03,1148.11,RO40000005,SC Pompe si Filtre SRL,
FC1249,2026-02-25,factura,issued,P005,Disc frictiune ambreiaj U650,12,229.99,2759.88,RO12345678,SC Agro Muntenia SRL,
FC1249,2026-02-25,factura,issued,P024,Garnitura capac distributie,1,15.86,15.86,RO12345678,SC Agro Muntenia SRL,
FC1249,2026-02-25,factura,issued,P016,Injector motor diesel Perkins,12,156.68,1880.16,RO12345678,SC Agro Muntenia SRL,
FC1535,2026-02-25,factura,issued,P012,Lant transmisie 428H-128L,5,56.11,280.55,RO34567890,SC Tehnica Agricola SA,
FC1535,2026-02-25,factura,issued,P016,Injector motor diesel Perkins,3,158.26,474.78,RO34567890,SC Tehnica Agricola SA,
FC1535,2026-02-25,factura,issued,P001,Rulment 6205-2RS SKF,23,32.79,754.17,RO34567890,SC Tehnica Agricola SA,
FC1535,2026-02-25,factura,issued,P019,Bieleta directie tractor,2,75.56,151.12,RO34567890,SC Tehnica Agricola SA,
FC1535,2026-02-25,factura,issued,P003,Filtru ulei hidraulic JCB,5,89.78,448.9,RO34567890,SC Tehnica Agricola SA,
FC1700,2026-02-25,factura,issued,P013,Termostat motor 82C,7,32.47,227.29,RO23456789,SC Ferma Verde SRL,
FC1700,2026-02-25,factura,issued,P024,Garnitura capac distributie,1,16.52,16.52,RO23456789,SC Ferma Verde SRL,
FC1700,2026-02-25,factura,issued,P022,Filtru combustibil universal,28,25.29,708.12,RO23456789,SC Ferma Verde SRL,
FC1836,2026-02-25,factura,issued,P010,Bolt piston 80mm,13,19.99,259.87,RO67890123,SC Agrotrans Olt SRL,
FC1836,2026-02-25,factura,issued,P026,Buton contact pornire,1,9.12,9.12,RO67890123,SC Agrotrans Olt SRL,
FC1918,2026-02-25,factura,issued,P004,Bujie tractor U650,25,13.32,333.0,RO89012345,SC Piese Tractor Nord SRL,
FC1918,2026-02-25,factura,issued,P020,Rulment roata fata 6307,8,47.97,383.76,RO89012345,SC Piese Tractor Nord SRL,
FC1918,2026-02-25,factura,issued,P001,Rulment 6205-2RS SKF,12,31.92,383.04,RO89012345,SC Piese Tractor Nord SRL,
FC1918,2026-02-25,factura,issued,P012,Lant transmisie 428H-128L,2,56.2,112.4,RO89012345,SC Piese Tractor Nord SRL,
FC1918,2026-02-25,factura,issued,P025,Cablu ambreiaj U651,1,28.57,28.57,RO89012345,SC Piese Tractor Nord SRL,
RF5361,2026-02-25,factura,received,P011,SEMERING NBR 50x72x10 DIN3760,108,5.06,546.48,RO40000001,SC Rulmenti SA Barlad,
FC1420,2026-02-26,factura,issued,P013,Termostat motor 82C,7,32.32,226.24,RO78901234,SC Holding Cereale SRL,
FC1420,2026-02-26,factura,issued,P018,Arc supapa motor D-110,39,6.86,267.54,RO78901234,SC Holding Cereale SRL,
RF5311,2026-02-26,factura,received,P008,GARNITURA CHIULASA D-110 6 CIL,43,52.9,2274.7,RO40000004,SC Agro Import SRL,
FC1250,2026-02-27,factura,issued,P025,Cablu ambreiaj U651,3,28.23,84.69,RO12345678,SC Agro Muntenia SRL,
RF5027,2026-02-27,factura,received,P024,GARNITURA CAPAC DISTRIBUTIE SET,15,7.4,111.0,RO40000004,SC Agro Import SRL,
RF5116,2026-02-27,factura,received,P005,DISC AMBREIAJ COMPLET U-650 MAN,55,118.43,6513.65,RO40000004,SC Agro Import SRL,
RF5615,2026-02-27,factura,received,P012,LANT SIMPLU 428H 128 ZALE,46,26.13,1201.98,RO40000003,SC Auto Parts Distribution SA,
RF5238,2026-03-01,factura,received,P019,BIELETA DIRECTIE CAT.2 500MM,18,36.75,661.5,RO40000002,SC Hidraulica Industriala SRL,
FC1251,2026-03-02,factura,issued,P008,Garnitura chiulasa U650,25,106.06,2651.5,RO12345678,SC Agro Muntenia SRL,
FC1251,2026-03-02,factura,issued,P026,Buton contact pornire,6,9.25,55.5,RO12345678,SC Agro Muntenia SRL,
FC1251,2026-03-02,factura,issued,P025,Cablu ambreiaj U651,2,29.35,58.7,RO12345678,SC Agro Muntenia SRL,
FC1251,2026-03-02,factura,issued,P005,Disc frictiune ambreiaj U650,23,233.68,5374.64,RO12345678,SC Agro Muntenia SRL,
FC1536,2026-03-02,factura,issued,P001,Rulment 6205-2RS SKF,28,31.9,893.2,RO34567890,SC Tehnica Agricola SA,
FC1536,2026-03-02,factura,issued,P002,Curea trapezoidala B68,28,22.62,633.36,RO34567890,SC Tehnica Agricola SA,
FC1774,2026-03-02,factura,issued,P022,Filtru combustibil universal,31,25.57,792.67,RO56789012,SC Utilaje Campiei SRL,
FC1421,2026-03-03,factura,issued,P011,Semering ax roata 50x72x10,24,10.89,261.36,RO78901234,SC Holding Cereale SRL,
FC1252,2026-03-04,factura,issued,P017,Pompa injectie Lucas DPC,3,868.23,2604.69,RO12345678,SC Agro Muntenia SRL,
FC1252,2026-03-04,factura,issued,P024,Garnitura capac distributie,3,15.98,47.94,RO12345678,SC Agro Muntenia SRL,
FC1252,2026-03-04,factura,issued,P026,Buton contact pornire,3,9.57,28.71,RO12345678,SC Agro Muntenia SRL,
FC2032,2026-03-04,factura,issued,P012,Lant transmisie 428H-128L,12,55.52,666.24,RO01234567,SC Mecanica Campului SRL,
FC2090,2026-03-04,factura,issued,P013,Termostat motor 82C,9,32.33,290.97,RO11223344,SC Agro Suceava SRL,
FC2090,2026-03-04,factura,issued,P009,Filtru aer motor John Deere,11,63.85,702.35,RO11223344,SC Agro Suceava SRL,
RF5170,2026-03-05,factura,received,P025,CABLU AMBREIAJ L=1200 TRACTORAS,9,12.56,113.04,RO40000003,SC Auto Parts Distribution SA,
RF5508,2026-03-05,factura,received,P013,TERMOSTAT 82 GRADE UNIVERSAL,39,15.58,607.62,RO40000003,SC Auto Parts Distribution SA,
FC1626,2026-03-06,factura,issued,P017,Pompa injectie Lucas DPC,1,838.31,838.31,RO45678901,SC Agroservice Dobrogea SRL,
FC1701,2026-03-06,factura,issued,P024,Garnitura capac distributie,4,16.08,64.32,RO23456789,SC Ferma Verde SRL,
FC1701,2026-03-06,factura,issued,P026,Buton contact pornire,1,9.41,9.41,RO23456789,SC Ferma Verde SRL,
RF5214,2026-03-06,factura,received,P017,POMPA INJECTIE LUCAS DPC 4CIL,12,433.38,5200.56,RO40000004,SC Agro Import SRL,
RF5559,2026-03-06,factura,received,P021,KIT PLACUTE FRANA FATA 4BUC,32,42.55,1361.6,RO40000003,SC Auto Parts Distribution SA,
RF5189,2026-03-08,factura,received,P022,FILTRU MOTORINA WF 8046 UNIV.,103,11.19,1152.57,RO40000005,SC Pompe si Filtre SRL,
RF5441,2026-03-08,factura,received,P015,ELECTROM. RECONDIT. 12V 2.2KW,15,146.24,2193.6,RO40000003,SC Auto Parts Distribution SA,
FC1253,2026-03-09,factura,issued,P026,Buton contact pornire,4,9.59,38.36,RO12345678,SC Agro Muntenia SRL,
FC1253,2026-03-09,factura,issued,P008,Garnitura chiulasa U650,23,105.52,2426.96,RO12345678,SC Agro Muntenia SRL,
FC1253,2026-03-09,factura,issued,P010,Bolt piston 80mm,33,18.98,626.34,RO12345678,SC Agro Muntenia SRL,
FC1422,2026-03-09,factura,issued,P021,Placuta frana set 4buc,12,94.05,1128.6,RO78901234,SC Holding Cereale SRL,
FC1775,2026-03-09,factura,issued,P022,Filtru combustibil universal,34,24.94,847.96,RO56789012,SC Utilaje Campiei SRL,
FC1775,2026-03-09,factura,issued,P010,Bolt piston 80mm,15,19.71,295.65,RO56789012,SC Utilaje Campiei SRL,
FC1775,2026-03-09,factura,issued,P018,Arc supapa motor D-110,62,7.25,449.5,RO56789012,SC Utilaje Campiei SRL,
FC1919,2026-03-09,factura,issued,P005,Disc frictiune ambreiaj U650,13,224.08,2913.04,RO89012345,SC Piese Tractor Nord SRL,
FC1919,2026-03-09,factura,issued,P024,Garnitura capac distributie,3,16.01,48.03,RO89012345,SC Piese Tractor Nord SRL,
FC1919,2026-03-09,factura,issued,P008,Garnitura chiulasa U650,12,105.19,1262.28,RO89012345,SC Piese Tractor Nord SRL,
FC1537,2026-03-10,factura,issued,P002,Curea trapezoidala B68,31,23.49,728.19,RO34567890,SC Tehnica Agricola SA,
FC1537,2026-03-10,factura,issued,P012,Lant transmisie 428H-128L,7,56.01,392.07,RO34567890,SC Tehnica Agricola SA,
FC1537,2026-03-10,factura,issued,P020,Rulment roata fata 6307,17,46.52,790.84,RO34567890,SC Tehnica Agricola SA,
RF5140,2026-03-10,factura,received,P020,RULMENT RADIAL 6307-2Z SKF,37,23.54,870.98,RO40000001,SC Rulmenti SA Barlad,
FC1254,2026-03-11,factura,issued,P026,Buton contact pornire,2,9.23,18.46,RO12345678,SC Agro Muntenia SRL,
FC1837,2026-03-11,factura,issued,P026,Buton contact pornire,5,9.23,46.15,RO67890123,SC Agrotrans Olt SRL,
FC1837,2026-03-11,factura,issued,P018,Arc supapa motor D-110,66,7.19,474.54,RO67890123,SC Agrotrans Olt SRL,
FC1255,2026-03-13,factura,issued,P010,Bolt piston 80mm,57,19.51,1112.07,RO12345678,SC Agro Muntenia SRL,
FC1255,2026-03-13,factura,issued,P026,Buton contact pornire,4,9.18,36.72,RO12345678,SC Agro Muntenia SRL,
FC1255,2026-03-13,factura,issued,P025,Cablu ambreiaj U651,2,28.42,56.84,RO12345678,SC Agro Muntenia SRL,
FC1423,2026-03-13,factura,issued,P019,Bieleta directie tractor,11,75.91,835.01,RO78901234,SC Holding Cereale SRL,
FC1423,2026-03-13,factura,issued,P017,Pompa injectie Lucas DPC,1,824.53,824.53,RO78901234,SC Holding Cereale SRL,
FC1423,2026-03-13,factura,issued,P013,Termostat motor 82C,12,32.91,394.92,RO78901234,SC Holding Cereale SRL,
FC1423,2026-03-13,factura,issued,P016,Injector motor diesel Perkins,2,161.98,323.96,RO78901234,SC Holding Cereale SRL,
RF5058,2026-03-13,factura,received,P026,CONTACT CHEIE PORNIRE 2 POZITII,39,4.05,157.95,RO40000003,SC Auto Parts Distribution SA,
RF5336,2026-03-14,factura,received,P002,CUREA B-68 LA TRAPEZ,102,11.24,1146.48,RO40000003,SC Auto Parts Distribution SA,
FC1256,2026-03-16,factura,issued,P005,Disc frictiune ambreiaj U650,26,232.08,6034.08,RO12345678,SC Agro Muntenia SRL,
FC1256,2026-03-16,factura,issued,P024,Garnitura capac distributie,4,16.36,65.44,RO12345678,SC Agro Muntenia SRL,
FC1538,2026-03-16,factura,issued,P015,Electromotor 12V 2.2kW recond.,3,304.56,913.68,RO34567890,SC Tehnica Agricola SA,
FC1538,2026-03-16,factura,issued,P003,Filtru ulei hidraulic JCB,29,87.97,2551.13,RO34567890,SC Tehnica Agricola SA,
FC1538,2026-03-16,factura,issued,P007,Furtun hidraulic 1/2 1m,31,40.17,1245.27,RO34567890,SC Tehnica Agricola SA,
FC1776,2026-03-16,factura,issued,P022,Filtru combustibil universal,19,25.49,484.31,RO56789012,SC Utilaje Campiei SRL,
FC1776,2026-03-16,factura,issued,P001,Rulment 6205-2RS SKF,27,32.21,869.67,RO56789012,SC Utilaje Campiei SRL,
FC1776,2026-03-16,factura,issued,P011,Semering ax roata 50x72x10,38,10.44,396.72,RO56789012,SC Utilaje Campiei SRL,
FC1980,2026-03-16,factura,issued,P001,Rulment 6205-2RS SKF,28,32.36,906.08,RO90123456,SC Bazele Agriculturii SRL,
FC1980,2026-03-16,factura,issued,P009,Filtru aer motor John Deere,12,65.75,789.0,RO90123456,SC Bazele Agriculturii SRL,
FC2033,2026-03-16,factura,issued,P007,Furtun hidraulic 1/2 1m,21,40.53,851.13,RO01234567,SC Mecanica Campului SRL,
FC2033,2026-03-16,factura,issued,P002,Curea trapezoidala B68,33,22.3,735.9,RO01234567,SC Mecanica Campului SRL,
FC2033,2026-03-16,factura,issued,P006,Pompa hidraulica seria 1,4,564.14,2256.56,RO01234567,SC Mecanica Campului SRL,
FC2033,2026-03-16,factura,issued,P003,Filtru ulei hidraulic JCB,25,90.51,2262.75,RO01234567,SC Mecanica Campului SRL,
FC1424,2026-03-17,factura,issued,P020,Rulment roata fata 6307,9,46.48,418.32,RO78901234,SC Holding Cereale SRL,
FC1424,2026-03-17,factura,issued,P015,Electromotor 12V 2.2kW recond.,5,294.0,1470.0,RO78901234,SC Holding Cereale SRL,
FC1424,2026-03-17,factura,issued,P017,Pompa injectie Lucas DPC,2,841.78,1683.56,RO78901234,SC Holding Cereale SRL,
RF5589,2026-03-17,factura,received,P010,BOLT PISTON D=80MM OTEL 42CrMo,179,9.58,1714.82,RO40000004,SC Agro Import SRL,
FC1257,2026-03-18,factura,issued,P025,Cablu ambreiaj U651,4,29.66,118.64,RO12345678,SC Agro Muntenia SRL,
FC1257,2026-03-18,factura,issued,P026,Buton contact pornire,5,9.36,46.8,RO12345678,SC Agro Muntenia SRL,
FC1627,2026-03-18,factura,issued,P003,Filtru ulei hidraulic JCB,28,86.25,2415.0,RO45678901,SC Agroservice Dobrogea SRL,
FC1627,2026-03-18,factura,issued,P019,Bieleta directie tractor,15,74.12,1111.8,RO45678901,SC Agroservice Dobrogea SRL,
FC1702,2026-03-18,factura,issued,P026,Buton contact pornire,2,9.39,18.78,RO23456789,SC Ferma Verde SRL,
FC1702,2026-03-18,factura,issued,P008,Garnitura chiulasa U650,10,103.31,1033.1,RO23456789,SC Ferma Verde SRL,
FC1702,2026-03-18,factura,issued,P004,Bujie tractor U650,52,13.09,680.68,RO23456789,SC Ferma Verde SRL,
RF5415,2026-03-18,factura,received,P001,RULMENT 6205-2RS/C3 DIN625,245,17.12,4194.4,RO40000001,SC Rulmenti SA Barlad,
FC1920,2026-03-19,factura,issued,P004,Bujie tractor U650,34,12.62,429.08,RO89012345,SC Piese Tractor Nord SRL,
